1.04250002 0.00749999285 0.633544326 0.0385253169
1.0575 0.00750005245 0.574452102 0.0367101841
1.07249999 0.00749999285 0.496649146 0.0341659896
1.0875001 0.00749999285 0.344550908 0.0284852404
1.10249996 0.00749999285 0.343976051 0.0283767674
1.11750007 0.00749999285 0.301856548 0.0265834983
1.13249993 0.00749999285 0.273188502 0.0253175199
1.14750004 0.00749999285 0.225800648 0.0230610799
1.1624999 0.00749999285 0.242768854 0.0238703899
1.17750001 0.00749999285 0.224637434 0.0229345113
1.1925 0.00750005245 0.224047273 0.0229343288
1.20749998 0.00749999285 0.202989295 0.0218337476
1.22250009 0.00749999285 0.17958957 0.0205416102
1.23749995 0.00749999285 0.174909621 0.0202733036
1.25250006 0.00749999285 0.155601457 0.0191715732
1.26749992 0.00749999285 0.150921509 0.0188838094
1.28250003 0.00749999285 0.157941416 0.0193138476
1.2974999 0.00749999285 0.121678613 0.016884042
1.3125 0.00750005245 0.14916873 0.0187288802
1.3275001 0.00749999285 0.139810011 0.0181349032
1.34249997 0.00749999285 0.131613344 0.017695779
1.35750008 0.00749999285 0.139810011 0.0181349032
1.37249994 0.00749999285 0.116998665 0.0165565684
1.38750005 0.00749999285 0.082473889 0.0140767787
1.40249991 0.00749999285 0.100030474 0.0153555069
1.41750002 0.00749999285 0.100605302 0.0155661711
1.4325 0.00750005245 0.0871531442 0.0144604044
1.44749999 0.00749999285 0.0935853794 0.0150292795
1.4625001 0.00749999285 0.0924221724 0.0148226647
1.47749996 0.00749999285 0.0660669878 0.0131737553
1.49250007 0.00749999285 0.07953199 0.0141381267
1.50749993 0.00749999285 0.0725120679 0.0135447476
1.52250004 0.00749999285 0.0695701763 0.0136084957
1.5374999 0.00749999285 0.0707740262 0.0130682178
1.55250001 0.00749999285 0.0590741672 0.0119750137
1.5675 0.00750005245 0.0526422076 0.0112528354
1.58249998 0.00749999285 0.0555709824 0.0114785712
1.59750009 0.00749999285 0.0655192509 0.0123959463
1.61249995 0.00749999285 0.0631792769 0.0121730855
1.62750006 0.00749999285 0.0631792769 0.0121730855
1.64249992 0.00749999285 0.0508910343 0.0109912083
1.65750003 0.00749999285 0.0555709824 0.0114785712
1.6724999 0.00749999285 0.0514794141 0.0109912083
1.6875 0.00750005245 0.0608388223 0.0119459741
1.7025001 0.00749999285 0.0421195179 0.0099450862
1.71749997 0.00749999285 0.0421195179 0.0099450862
1.73250008 0.00749999285 0.0526426248 0.0112529257
1.74749994 0.00749999285 0.0374395736 0.00937836803
1.76250005 0.00749999285 0.0397795439 0.00966588128
1.78499997 0.0149999857 0.0310012586 0.00609364826
1.81500006 0.0150000453 0.0289553627 0.00585730281
1.84500003 0.0149999857 0.0304128788 0.0061078351
1.875 0.0149999857 0.0327596255 0.00619797362
1.90499997 0.0149999857 0.0315896384 0.00608654274
1.93499994 0.0150000453 0.026909586 0.00561874313
1.95749998 0.00749999285 0.0391911678 0.00966588128
1.97250009 0.00749999285 0.0350995995 0.00908175763
1.995 0.0149999857 0.0266155042 0.00561876548
2.0250001 0.0149999857 0.0254455172 0.00549560413
2.05499983 0.0149999857 0.0195955839 0.00483294064
2.08500004 0.0149999857 0.0198897719 0.00483294064
2.11500001 0.0150001049 0.0166670959 0.00455986196
2.14499998 0.0149999857 0.0193013921 0.00484188646
2.17500019 0.0149999857 0.0207655691 0.0049725431
2.2125001 0.0224999189 0.0155998636 0.00349374465
2.25749993 0.0225000381 0.0120875714 0.00313226087
2.30999994 0.0299999714 0.00965069607 0.00242094323
2.37750006 0.0375000238 0.00701719848 0.00188671227
2.4375 0.0225000381 0.0116998348 0.00302724424
2.49000001 0.0299999714 0.00906570256 0.00234920182
2.59500003 0.0750000477 0.00344976131 0.000945189269
2.72250009 0.0525000095 0.00484611373 0.00130011234
2.8275001 0.0525000095 0.00493016839 0.00129739242
2.91750002 0.0374999046 0.00783824548 0.00193317933
3.01499987 0.060000062 0.00467824331 0.00121492962
3.12750006 0.0525000095 0.00509634148 0.0013450284
3.24000001 0.0599999428 0.00394616416 0.00114707008
3.45749998 0.157500029 0.00147463579 0.000455292611
3.72749996 0.112499952 0.00218307064 0.000609250157
3.94500017 0.105000138 0.00208683754 0.000660834601
